Treatment;Site;Month;Network ID;Plant species ID;Floral abundance;Plant species name;Pollinator species;Number of visits
Restored;Salazie;1;Sal_1;Nephrosperma vanhoutteanum;1,0429;Nephrosperma vanhoutteanum;Sciaridae sp1;7
Restored;Salazie;1;Sal_1;Nephrosperma vanhoutteanum;1,0429;Nephrosperma vanhoutteanum;Phelsuma sp;1
Restored;Salazie;1;Sal_1;Nephrosperma vanhoutteanum;1,0429;Nephrosperma vanhoutteanum;Thripomorpha rufithorax;1
Restored;Salazie;1;Sal_1;Nephrosperma vanhoutteanum;1,0429;Nephrosperma vanhoutteanum;Ptinidae sp3;3
Restored;Salazie;1;Sal_1;Nephrosperma vanhoutteanum;1,0429;Nephrosperma vanhoutteanum;Elateridae sp3;2
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Dermestidae sp1;1
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Lobosciara bilotata;2
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;7
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Lygistorrhina sp;2
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Dasyhelea tamsi;5
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Sciaridae sp1;4
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Cecidomyiidae sp1;7
Restored;Salazie;1;Sal_1;Roscheria melanochaetes;0,5143;Roscheria melanochaetes;Stenotrupis sp1;4
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Forcipomyia (Euprojoannisia) sp1;3
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Lygistorrhina sp;2
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Ptinidae sp1;1
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Smitta mahensis;8
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Dasyhelea tamsi;1
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Physiphora azurea;1
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Scaptodrosophila undet sp1;2
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Chalcidoidea sp1;1
Restored;Salazie;1;Sal_1;Soulamea terminalioides;0,0857;Soulamea terminalioides;Chironomidae sp1;1
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Rhiparida seychellensis;3
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Lasioglossum mahense;7
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Hemipyrellia germana;8
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Simosyrphus aegyptius;1
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Forcipomyia (Euprojoannisia) sp1;2
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Lygistorrhina sp;3
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Apis mellifera;26
Restored;Salazie;2;Sal_2;Pyrostria bibracteata;1,5429;Pyrostria bibracteata;Mabuya seychellensis;3
Restored;Salazie;2;Sal_2;Erythroxylum sechellarum;0,4571;Erythroxylum sechellarum;Lasioglossum mahense;4
Restored;Salazie;2;Sal_2;Erythroxylum sechellarum;0,4571;Erythroxylum sechellarum;Lygistorrhina sp;2
Restored;Salazie;2;Sal_2;Erythroxylum sechellarum;0,4571;Erythroxylum sechellarum;Apis mellifera;4
Restored;Salazie;2;Sal_2;Erythroxylum sechellarum;0,4571;Erythroxylum sechellarum;Atrichopogon yamabukiensis;2
Restored;Salazie;2;Sal_2;Memecylon elaeagni;1,0571;Memecylon elaeagni;Lasioglossum mahense;3
Restored;Salazie;2;Sal_2;Memecylon elaeagni;1,0571;Memecylon elaeagni;Apis mellifera;7
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Dermestidae sp1;28
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Rhiparida seychellensis;3
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Lasioglossum mahense;27
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Dasyhelea tamsi;8
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Apis mellifera;10
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Atrichopogon yamabukiensis;1
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Scaptodrosophila undet sp2;2
Restored;Salazie;2;Sal_2;Nephrosperma vanhoutteanum;0,5429;Nephrosperma vanhoutteanum;Bradysia ocellaris;5
Restored;Salazie;2;Sal_2;Paragenipa lancifolia;0,4571;Paragenipa lancifolia;Lasioglossum mahense;6
Restored;Salazie;2;Sal_2;Paragenipa lancifolia;0,4571;Paragenipa lancifolia;Cratopus aurostriatus;1
Restored;Salazie;2;Sal_2;Paragenipa lancifolia;0,4571;Paragenipa lancifolia;Apis mellifera;3
Restored;Salazie;2;Sal_2;Paragenipa lancifolia;0,4571;Paragenipa lancifolia;Mabuya seychellensis;1
Restored;Salazie;2;Sal_2;Roscheria melanochaetes;0,5000;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;10
Restored;Salazie;2;Sal_2;Roscheria melanochaetes;0,5000;Roscheria melanochaetes;Lygistorrhina sp;1
Restored;Salazie;2;Sal_2;Roscheria melanochaetes;0,5000;Roscheria melanochaetes;Chalicodoma disjuncta;1
Restored;Salazie;2;Sal_2;Roscheria melanochaetes;0,5000;Roscheria melanochaetes;Phelsuma sp;1
Restored;Salazie;2;Sal_2;Roscheria melanochaetes;0,5000;Roscheria melanochaetes;Scaptodrosophila undet sp1;1
Restored;Salazie;3;Sal_3;Erythroxylum sechellarum;1,4000;Erythroxylum sechellarum;Lasioglossum mahense;8
Restored;Salazie;3;Sal_3;Erythroxylum sechellarum;1,4000;Erythroxylum sechellarum;Simosyrphus aegyptius;1
Restored;Salazie;3;Sal_3;Erythroxylum sechellarum;1,4000;Erythroxylum sechellarum;Apis mellifera;5
Restored;Salazie;3;Sal_3;Erythroxylum sechellarum;1,4000;Erythroxylum sechellarum;Chironomus sp;3
Restored;Salazie;3;Sal_3;Memecylon elaeagni;0,2714;Memecylon elaeagni;Lasioglossum mahense;5
Restored;Salazie;3;Sal_3;Memecylon elaeagni;0,2714;Memecylon elaeagni;Simosyrphus aegyptius;1
Restored;Salazie;3;Sal_3;Memecylon elaeagni;0,2714;Memecylon elaeagni;Apis mellifera;3
Restored;Salazie;3;Sal_3;Memecylon elaeagni;0,2714;Memecylon elaeagni;Amblypsilopus (?) nr. simplex;1
Restored;Salazie;3;Sal_3;Memecylon elaeagni;0,2714;Memecylon elaeagni;Scaptodrosophila undet sp1;1
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Dermestidae sp1;3
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Rhiparida seychellensis;1
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Lasioglossum mahense;35
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Hemipyrellia germana;1
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Forcipomyia (Euprojoannisia) sp1;3
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Cratopus aurostriatus;1
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Apis mellifera;11
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Thripomorpha rufithorax;2
Restored;Salazie;3;Sal_3;Nephrosperma vanhoutteanum;0,7857;Nephrosperma vanhoutteanum;Figitidae sp2;1
Restored;Salazie;3;Sal_3;Paragenipa lancifolia;0,0286;Paragenipa lancifolia;Lasioglossum mahense;7
Restored;Salazie;3;Sal_3;Paragenipa lancifolia;0,0286;Paragenipa lancifolia;Forcipomyia (Euprojoannisia) sp1;1
Restored;Salazie;3;Sal_3;Paragenipa lancifolia;0,0286;Paragenipa lancifolia;Apis mellifera;7
Restored;Salazie;3;Sal_3;Roscheria melanochaetes;1,2571;Roscheria melanochaetes;Lasioglossum mahense;2
Restored;Salazie;3;Sal_3;Roscheria melanochaetes;1,2571;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;8
Restored;Salazie;3;Sal_3;Roscheria melanochaetes;1,2571;Roscheria melanochaetes;Dasyhelea tamsi;3
Restored;Salazie;3;Sal_3;Roscheria melanochaetes;1,2571;Roscheria melanochaetes;Dolichopodidae sp1;1
Restored;Salazie;3;Sal_3;Roscheria melanochaetes;1,2571;Roscheria melanochaetes;Atrichopogon yamabukiensis;1
Restored;Salazie;3;Sal_3;Roscheria melanochaetes;1,2571;Roscheria melanochaetes;Dichaetomyia fasciculifera;2
Restored;Salazie;3;Sal_3;Timonius flavescens;0,6571;Timonius flavescens;Lasioglossum mahense;1
Restored;Salazie;3;Sal_3;Timonius flavescens;0,6571;Timonius flavescens;Stictopterinae sp1;1
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Musca domestica;2
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Lasioglossum mahense;21
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Lygistorrhina sp;1
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Cratopus aurostriatus;2
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Apis mellifera;11
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Dichaetomyia fasciculifera;1
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Scaptodrosophila undet sp1;1
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Delta alluaudi;1
Restored;Salazie;4;Sal_4;Pyrostria bibracteata;0,1571;Pyrostria bibracteata;Endotricha mesenterialis mahensis;1
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Dermestidae sp1;1
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Lasioglossum mahense;6
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Nitidulidae sp1;1
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Cratopus aurostriatus;1
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Xylocopa caffra;1
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Apis mellifera;26
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Phelsuma sp;1
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Dichaetomyia fasciculifera;1
Restored;Salazie;4;Sal_4;Dillenia ferruginea;0,0286;Dillenia ferruginea;Ornidia obesa;2
Restored;Salazie;4;Sal_4;Erythroxylum sechellarum;0,3143;Erythroxylum sechellarum;Lasioglossum mahense;17
Restored;Salazie;4;Sal_4;Erythroxylum sechellarum;0,3143;Erythroxylum sechellarum;Lygistorrhina sp;1
Restored;Salazie;4;Sal_4;Erythroxylum sechellarum;0,3143;Erythroxylum sechellarum;Megachile laticeps;2
Restored;Salazie;4;Sal_4;Erythroxylum sechellarum;0,3143;Erythroxylum sechellarum;Apis mellifera;8
Restored;Salazie;4;Sal_4;Erythroxylum sechellarum;0,3143;Erythroxylum sechellarum;Delta alluaudi;1
Restored;Salazie;4;Sal_4;Erythroxylum sechellarum;0,3143;Erythroxylum sechellarum;Chironomus sp;1
Restored;Salazie;4;Sal_4;Memecylon elaeagni;1,8429;Memecylon elaeagni;Lasioglossum mahense;2
Restored;Salazie;4;Sal_4;Memecylon elaeagni;1,8429;Memecylon elaeagni;Simosyrphus aegyptius;1
Restored;Salazie;4;Sal_4;Memecylon elaeagni;1,8429;Memecylon elaeagni;Apis mellifera;8
Restored;Salazie;4;Sal_4;Nephrosperma vanhoutteanum;0,1714;Nephrosperma vanhoutteanum;Dermestidae sp1;8
Restored;Salazie;4;Sal_4;Nephrosperma vanhoutteanum;0,1714;Nephrosperma vanhoutteanum;Rhiparida seychellensis;9
Restored;Salazie;4;Sal_4;Nephrosperma vanhoutteanum;0,1714;Nephrosperma vanhoutteanum;Lasioglossum mahense;34
Restored;Salazie;4;Sal_4;Nephrosperma vanhoutteanum;0,1714;Nephrosperma vanhoutteanum;Forcipomyia (Euprojoannisia) sp1;6
Restored;Salazie;4;Sal_4;Nephrosperma vanhoutteanum;0,1714;Nephrosperma vanhoutteanum;Apis mellifera;27
Restored;Salazie;4;Sal_4;Nephrosperma vanhoutteanum;0,1714;Nephrosperma vanhoutteanum;Nitidulidae sp2;1
Restored;Salazie;4;Sal_4;Nephrosperma vanhoutteanum;0,1714;Nephrosperma vanhoutteanum;Phelsuma sp;2
Restored;Salazie;4;Sal_4;Psychotria pervillei;0,4571;Psychotria pervillei;Parasarcophaga hirticeps;1
Restored;Salazie;4;Sal_4;Psychotria pervillei;0,4571;Psychotria pervillei;Lasioglossum mahense;22
Restored;Salazie;4;Sal_4;Psychotria pervillei;0,4571;Psychotria pervillei;Simosyrphus aegyptius;2
Restored;Salazie;4;Sal_4;Psychotria pervillei;0,4571;Psychotria pervillei;Apis mellifera;3
Restored;Salazie;4;Sal_4;Psychotria pervillei;0,4571;Psychotria pervillei;Pseudolycoriella microcteniuni;10
Restored;Salazie;4;Sal_4;Psychotria pervillei;0,4571;Psychotria pervillei;Delta alluaudi;5
Restored;Salazie;4;Sal_4;Roscheria melanochaetes;0,3571;Roscheria melanochaetes;Rhiparida seychellensis;1
Restored;Salazie;4;Sal_4;Roscheria melanochaetes;0,3571;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;10
Restored;Salazie;4;Sal_4;Roscheria melanochaetes;0,3571;Roscheria melanochaetes;Dasyhelea tamsi;7
Restored;Salazie;4;Sal_4;Roscheria melanochaetes;0,3571;Roscheria melanochaetes;Apis mellifera;6
Restored;Salazie;4;Sal_4;Roscheria melanochaetes;0,3571;Roscheria melanochaetes;Phelsuma sp;1
Restored;Salazie;4;Sal_4;Roscheria melanochaetes;0,3571;Roscheria melanochaetes;Atrichopogon yamabukiensis;3
Restored;Salazie;5;Sal_5;Pyrostria bibracteata;0,7857;Pyrostria bibracteata;Lasioglossum mahense;12
Restored;Salazie;5;Sal_5;Pyrostria bibracteata;0,7857;Pyrostria bibracteata;Megachile laticeps;1
Restored;Salazie;5;Sal_5;Pyrostria bibracteata;0,7857;Pyrostria bibracteata;Apis mellifera;9
Restored;Salazie;5;Sal_5;Pyrostria bibracteata;0,7857;Pyrostria bibracteata;Dichaetomyia fasciculifera;1
Restored;Salazie;5;Sal_5;Pyrostria bibracteata;0,7857;Pyrostria bibracteata;Delta alluaudi;1
Restored;Salazie;5;Sal_5;Pyrostria bibracteata;0,7857;Pyrostria bibracteata;Polistes olivaceus;1
Restored;Salazie;5;Sal_5;Erythroxylum sechellarum;0,5286;Erythroxylum sechellarum;Lasioglossum mahense;8
Restored;Salazie;5;Sal_5;Erythroxylum sechellarum;0,5286;Erythroxylum sechellarum;Megachile laticeps;3
Restored;Salazie;5;Sal_5;Erythroxylum sechellarum;0,5286;Erythroxylum sechellarum;Xylocopa caffra;2
Restored;Salazie;5;Sal_5;Erythroxylum sechellarum;0,5286;Erythroxylum sechellarum;Apis mellifera;3
Restored;Salazie;5;Sal_5;Erythroxylum sechellarum;0,5286;Erythroxylum sechellarum;Delta alluaudi;2
Restored;Salazie;5;Sal_5;Memecylon elaeagni;0,9286;Memecylon elaeagni;Lasioglossum mahense;2
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Dermestidae sp1;33
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Rhiparida seychellensis;40
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Lasioglossum mahense;42
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Megachile seychellensis;2
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Forcipomyia (Euprojoannisia) sp1;1
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Apis mellifera;8
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Dichaetomyia fasciculifera;1
Restored;Salazie;5;Sal_5;Nephrosperma vanhoutteanum;0,0429;Nephrosperma vanhoutteanum;Scaptodrosophila undet sp2;1
Restored;Salazie;5;Sal_5;Paragenipa lancifolia;0,2143;Paragenipa lancifolia;Lasioglossum mahense;11
Restored;Salazie;5;Sal_5;Paragenipa lancifolia;0,2143;Paragenipa lancifolia;Apis mellifera;1
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Lasioglossum mahense;22
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Simosyrphus aegyptius;1
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Chalicodoma disjuncta;1
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Chrysomya megacephala;1
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Apis mellifera;29
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Phelsuma sp;1
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Cinnyris dussumieri;9
Restored;Salazie;5;Sal_5;Polyscias crassa;0,3000;Polyscias crassa;Mabuya seychellensis;1
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Dermestidae sp1;1
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Lasioglossum mahense;1
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Dasyhelea tamsi;2
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Coccinellidae sp1;2
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Apis mellifera;3
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Atrichopogon yamabukiensis;2
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Fannia leucosticta;2
Restored;Salazie;5;Sal_5;Roscheria melanochaetes;0,6286;Roscheria melanochaetes;Ornidia obesa;2
Restored;Salazie;5;Sal_5;Soulamea terminalioides;0,2714;Soulamea terminalioides;Apis mellifera;3
Restored;Salazie;5;Sal_5;Soulamea terminalioides;0,2714;Soulamea terminalioides;Physiphora azurea;1
Restored;Salazie;5;Sal_5;Soulamea terminalioides;0,2714;Soulamea terminalioides;Sciaridae sp1;1
Restored;Salazie;5;Sal_5;Soulamea terminalioides;0,2714;Soulamea terminalioides;Ornidia obesa;2
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Lasioglossum mahense;28
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Hemipyrellia germana;1
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Megachile seychellensis;4
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Hymenoptera sp1;2
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Apis mellifera;22
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Amblypsilopus (?) nr. simplex;1
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Forcipomyia sp2;1
Restored;Salazie;6;Sal_6;Pyrostria bibracteata;1,7000;Pyrostria bibracteata;Delta alluaudi;2
Restored;Salazie;6;Sal_6;Erythroxylum sechellarum;0,6143;Erythroxylum sechellarum;Lasioglossum mahense;49
Restored;Salazie;6;Sal_6;Erythroxylum sechellarum;0,6143;Erythroxylum sechellarum;Megachile seychellensis;1
Restored;Salazie;6;Sal_6;Erythroxylum sechellarum;0,6143;Erythroxylum sechellarum;Megachile laticeps;1
Restored;Salazie;6;Sal_6;Erythroxylum sechellarum;0,6143;Erythroxylum sechellarum;Apis mellifera;22
Restored;Salazie;6;Sal_6;Erythroxylum sechellarum;0,6143;Erythroxylum sechellarum;Dichaetomyia fasciculifera;1
Restored;Salazie;6;Sal_6;Erythroxylum sechellarum;0,6143;Erythroxylum sechellarum;Delta alluaudi;3
Restored;Salazie;6;Sal_6;Erythroxylum sechellarum;0,6143;Erythroxylum sechellarum;Polistes olivaceus;1
Restored;Salazie;6;Sal_6;Nephrosperma vanhoutteanum;0,3714;Nephrosperma vanhoutteanum;Dermestidae sp1;8
Restored;Salazie;6;Sal_6;Nephrosperma vanhoutteanum;0,3714;Nephrosperma vanhoutteanum;Rhiparida seychellensis;15
Restored;Salazie;6;Sal_6;Nephrosperma vanhoutteanum;0,3714;Nephrosperma vanhoutteanum;Lasioglossum mahense;20
Restored;Salazie;6;Sal_6;Nephrosperma vanhoutteanum;0,3714;Nephrosperma vanhoutteanum;Dasyhelea tamsi;4
Restored;Salazie;6;Sal_6;Nephrosperma vanhoutteanum;0,3714;Nephrosperma vanhoutteanum;Hymenoptera sp1;1
Restored;Salazie;6;Sal_6;Nephrosperma vanhoutteanum;0,3714;Nephrosperma vanhoutteanum;Apis mellifera;11
Restored;Salazie;6;Sal_6;Nephrosperma vanhoutteanum;0,3714;Nephrosperma vanhoutteanum;Sciaridae sp1;5
Restored;Salazie;6;Sal_6;Paragenipa lancifolia;0,0429;Paragenipa lancifolia;Lasioglossum mahense;32
Restored;Salazie;6;Sal_6;Paragenipa lancifolia;0,0429;Paragenipa lancifolia;Simosyrphus aegyptius;1
Restored;Salazie;6;Sal_6;Paragenipa lancifolia;0,0429;Paragenipa lancifolia;Apis mellifera;25
Restored;Salazie;6;Sal_6;Paragenipa lancifolia;0,0429;Paragenipa lancifolia;Delta alluaudi;1
Restored;Salazie;6;Sal_6;Polyscias crassa;0,2857;Polyscias crassa;Lasioglossum mahense;6
Restored;Salazie;6;Sal_6;Polyscias crassa;0,2857;Polyscias crassa;Apis mellifera;11
Restored;Salazie;6;Sal_6;Polyscias crassa;0,2857;Polyscias crassa;Phelsuma sp;2
Restored;Salazie;6;Sal_6;Polyscias crassa;0,2857;Polyscias crassa;Chrysomya alpiceps;3
Restored;Salazie;6;Sal_6;Polyscias crassa;0,2857;Polyscias crassa;Cinnyris dussumieri;7
Restored;Salazie;6;Sal_6;Roscheria melanochaetes;0,2143;Roscheria melanochaetes;Musca domestica;3
Restored;Salazie;6;Sal_6;Roscheria melanochaetes;0,2143;Roscheria melanochaetes;Forcipomyia (Euprojoannisia) sp1;7
Restored;Salazie;6;Sal_6;Roscheria melanochaetes;0,2143;Roscheria melanochaetes;Dasyhelea tamsi;1
Restored;Salazie;6;Sal_6;Roscheria melanochaetes;0,2143;Roscheria melanochaetes;Forcipomyia (Thyridomyia) litoraurea;1
Restored;Salazie;6;Sal_6;Roscheria melanochaetes;0,2143;Roscheria melanochaetes;Physiphora azurea;1
Restored;Salazie;7;Sal_7;Erythroxylum sechellarum;0,5857;Erythroxylum sechellarum;Lasioglossum mahense;13
Restored;Salazie;7;Sal_7;Erythroxylum sechellarum;0,5857;Erythroxylum sechellarum;Simosyrphus aegyptius;1
Restored;Salazie;7;Sal_7;Erythroxylum sechellarum;0,5857;Erythroxylum sechellarum;Megachile laticeps;3
Restored;Salazie;7;Sal_7;Erythroxylum sechellarum;0,5857;Erythroxylum sechellarum;Xylocopa caffra;1
Restored;Salazie;7;Sal_7;Erythroxylum sechellarum;0,5857;Erythroxylum sechellarum;Apis mellifera;5
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Dermestidae sp1;28
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Rhiparida seychellensis;20
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Lasioglossum mahense;68
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Simosyrphus aegyptius;1
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Ephydridae sp1;1
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Apis mellifera;12
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Phelsuma sp;1
Restored;Salazie;7;Sal_7;Nephrosperma vanhoutteanum;0,8571;Nephrosperma vanhoutteanum;Atrichopogon yamabukiensis;2
